tv_s4c_clirlun,cbfj,http://ref.atlasapi.org/channels/s4cclirlun,
tv_rte_1,cbfk,http://ref.atlasapi.org/channels/rte1,
tv_rte_2,cbfm,http://ref.atlasapi.org/channels/rte2,
tv_tg_4,cbfn,http://ref.atlasapi.org/channels/tg4,
tv_tv_3,cbfp,http://ref.atlasapi.org/channels/tv3,
tv_gmtv_digital,cbfq,http://ref.atlasapi.org/channels/gmtv,
tv_itv2+1,cbfr,http://www.itv.com/channels/itv2#plus1,itv.com
tv_e4+1,cbfs,http://www.e4.com/plus1,channel4.com
tv_e4_hd,cbft,http://www.e4.com/hd,channel4.com
tv_itv3+1,cbfv,http://www.itv.com/channels/itv3#plus1,itv.com
tv_more4+1,cbfw,http://www.channel4.com/more4#plus1,channel4.com
tv_itv1+1,cbfx,http://www.itv.com/channels/itv1#plus1,itv.com
tv_itv4+1,cbfy,http://www.itv.com/channels/itv4#plus1,itv.com
tv_citv,cbfz,http://www.itv.com/channels/citv,itv.com
tv_5star+1,cbfB,http://www.five.tv/channels/fiver#plus1,five.tv
tv_5usa+1,cbfC,http://www.five.tv/channels/fiver-usa#plus1,five.tv
tv_the_adult_channel,cbfD,http://ref.atlasapi.org/channels/theadultchannel,
tv_mtv_hits,cbfF,http://ref.atlasapi.org/channels/mtvhits,
tv_mtv_base,cbfG,http://ref.atlasapi.org/channels/mtvbase,
tv_mtv,cbfH,http://ref.atlasapi.org/channels/mtv,
tv_mtv+1,cbfJ,http://ref.atlasapi.org/channels/mtvplus1,
tv_travel_channel,cbfK,http://ref.atlasapi.org/channels/travelchannel,
tv_travel_channel+1,cbfM,http://ref.atlasapi.org/channels/travelchannelplus1,
tv_tv5,cbfN,http://ref.atlasapi.org/channels/tv5,
tv_zee_tv,cbfP,http://ref.atlasapi.org/channels/zeetv,
tv_phoenix_cne,cbfQ,http://ref.atlasapi.org/channels/phoenixcne,
tv_challenge,cbfR,http://ref.atlasapi.org/channels/challenge,
tv_challenge+1,cbfS,http://ref.atlasapi.org/channels/challengeplus1,
tv_home,cbfT,http://ref.atlasapi.org/channels/home,
tv_home+1,cbfV,http://ref.atlasapi.org/channels/homeplus1,
tv_sky_box_office_digital,cbfW,http://ref.atlasapi.org/channels/skyboxofficedigital,
tv_bloomberg_tv,cbfX,http://ref.atlasapi.org/channels/bloombergtv,
tv_the_box,cbfZ,http://ref.atlasapi.org/channels/thebox,
tv_cnn,cbfY,http://ref.atlasapi.org/channels/cnn,
tv_cartoon_network,cbf2,http://ref.atlasapi.org/channels/cartoonnetwork,
tv_god_channel,cbf4,http://ref.atlasapi.org/channels/godchannel,
tv_playboy_tv,cbf5,http://ref.atlasapi.org/channels/playboytv,
tv_animal_planet,cbf6,http://ref.atlasapi.org/channels/animalplanet,
tv_animal_planet+1,cbf7,http://ref.atlasapi.org/channels/animalplanetplus1,
tv_sky_news,cbf8,http://ref.atlasapi.org/channels/skynews,
tv_sky_news_hd,cbf9,http://ref.atlasapi.org/channels/skynewshd,
tv_mtv_rocks,cbgb,http://ref.atlasapi.org/channels/mtvrocks,
tv_living+1,cbgd,http://ref.atlasapi.org/channels/livingplus1,
tv_living_hd,cbgf,http://ref.atlasapi.org/channels/livinghd,
tv_bravo,cbgg,http://ref.atlasapi.org/channels/bravo,
tv_bravo+1,cbgh,http://ref.atlasapi.org/channels/bravoplus1,
tv_discovery_history,cbgj,http://ref.atlasapi.org/channels/discoveryhistory,
tv_discovery_history+1,cbgk,http://ref.atlasapi.org/channels/discoveryhistoryplus1,
tv_discovery_science,cbgm,http://ref.atlasapi.org/channels/discoveryscience,
tv_discovery_science+1,cbgn,http://ref.atlasapi.org/channels/discoveryscienceplus1,
tv_discovery_travel_and_living,cbgp,http://ref.atlasapi.org/channels/discoverytravelandliving,
tv_discovery_travel_and_living+1,cbgq,http://ref.atlasapi.org/channels/discoverytravelandlivingplus1,
tv_history,cbgr,http://ref.atlasapi.org/channels/history,
tv_history+1,cbgs,http://ref.atlasapi.org/channels/historyplus1,
tv_national_geographic,cbgt,http://ref.atlasapi.org/channels/nationalgeographic,
tv_national_geographic+1,cbgv,http://ref.atlasapi.org/channels/nationalgeographicplus1,
tv_gold,cbgw,http://ref.atlasapi.org/channels/gold,
tv_gold+1,cbgx,http://ref.atlasapi.org/channels/goldplus1,
tv_the_disney_channel,cbgy,http://ref.atlasapi.org/channels/thedisneychannel,
tv_the_disney_channel+1,cbgz,http://ref.atlasapi.org/channels/thedisneychannelplus1,
tv_television_x,cbgB,http://ref.atlasapi.org/channels/televisionx,
tv_vh1,cbgC,http://ref.atlasapi.org/channels/vh1,
tv_mtv_classic,cbgD,http://ref.atlasapi.org/channels/mtvclassic,
tv_discovery,cbgF,http://ref.atlasapi.org/channels/discovery,
tv_discovery+1,cbgG,http://ref.atlasapi.org/channels/discoveryplus1,
tv_discovery+1_point5,cbgH,http://ref.atlasapi.org/channels/discoveryplus1point5,
tv_discovery_turbo,cbgJ,http://ref.atlasapi.org/channels/discoveryturbo,
tv_alibi,cbgK,http://ref.atlasapi.org/channels/alibi,
tv_alibi+1,cbgM,http://ref.atlasapi.org/channels/alibiplus1,
tv_universal,cbgN,http://ref.atlasapi.org/channels/universal,
tv_universal_hd,cbgP,http://ref.atlasapi.org/channels/universalhd,
tv_universal+1,cbgQ,http://ref.atlasapi.org/channels/universalplus1,
tv_syfy,cbgR,http://ref.atlasapi.org/channels/syfy,
tv_syfy+1,cbgS,http://ref.atlasapi.org/channels/syfyplus1,
tv_syfy_hd,cbgT,http://ref.atlasapi.org/channels/syfyhd,
tv_comedy_central,cbgV,http://ref.atlasapi.org/channels/comedycentral,
tv_comedy_central+1,cbgW,http://ref.atlasapi.org/channels/comedycentralplus1,
tv_sony_entertainment_tv_asia,cbgX,http://ref.atlasapi.org/channels/sonyentertainmenttvasia,
tv_tcm,cbgZ,http://ref.atlasapi.org/channels/tcm,
tv_nickelodeon,cbgY,http://ref.atlasapi.org/channels/nickelodeon,
tv_nickelodeon_replay,cbg2,http://ref.atlasapi.org/channels/nickelodeonreplay,
tv_cnbc,cbg4,http://ref.atlasapi.org/channels/cnbc,
tv_nick_jr,cbg5,http://ref.atlasapi.org/channels/nickjr,
tv_boomerang,cbg6,http://ref.atlasapi.org/channels/boomerang,
tv_boomerang+1,cbg7,http://ref.atlasapi.org/channels/boomerangplus1,
tv_qvc,cbg8,http://ref.atlasapi.org/channels/qvc,
tv_gbc,cbg9,http://ref.atlasapi.org/channels/gbc,
tv_bbc_entertainment,cbhb,http://ref.atlasapi.org/channels/bbcentertainment,
tv_film4_hd,cbhc,http://ref.atlasapi.org/channels/film4hd,
tv_film4+1,cbhd,http://ref.atlasapi.org/channels/film4plus1,
tv_sky1,cbhf,http://ref.atlasapi.org/channels/sky1,
tv_discovery_home_and_health,cbhg,http://ref.atlasapi.org/channels/discoveryhomeandhealth,
tv_discovery_home_and_health+1,cbhh,http://ref.atlasapi.org/channels/discoveryhomeandhealthplus1,
tv_mutv,cbhj,http://ref.atlasapi.org/channels/mutv,
tv_sky_sports_news,cbhk,http://ref.atlasapi.org/channels/skysportsnews,
tv_eurosport,cbhm,http://ref.atlasapi.org/channels/eurosport,
tv_eurosport_hd,cbhn,http://ref.atlasapi.org/channels/eurosporthd,
tv_kiss,cbhp,http://ref.atlasapi.org/channels/kiss,
tv_playhouse_disney,cbhq,http://ref.atlasapi.org/channels/playhousedisney,
tv_playhouse_disney_plus,cbhr,http://ref.atlasapi.org/channels/playhousedisneyplus,
tv_sky_sports_1,cbhs,http://ref.atlasapi.org/channels/skysports1,
tv_sky_sports_2,cbht,http://ref.atlasapi.org/channels/skysports2,
tv_sky_sports_3,cbhv,http://ref.atlasapi.org/channels/skysports3,
tv_sky_sports_4,cbhw,http://ref.atlasapi.org/channels/skysports4,
tv_bio,cbhx,http://ref.atlasapi.org/channels/bio,
tv_bid,cbhy,http://ref.atlasapi.org/channels/bidtv,
tv_sky_arts_1,cbhz,http://ref.atlasapi.org/channels/skyarts1,
tv_euronews,cbhB,http://ref.atlasapi.org/channels/euronews,
tv_b4u_movies,cbhC,http://ref.atlasapi.org/channels/b4umovies,
tv_extreme_sports,cbhF,http://ref.atlasapi.org/channels/extremesports,
tv_mtv_dance,cbhG,http://ref.atlasapi.org/channels/mtvdance,
tv_star_plus,cbhH,http://ref.atlasapi.org/channels/starplus,
tv_teleg,cbhJ,http://ref.atlasapi.org/channels/teleg,
tv_channel_9,cbhK,http://ref.atlasapi.org/channels/channel9,
tv_good_food,cbhM,http://ref.atlasapi.org/channels/goodfood,
tv_good_food+1,cbhN,http://ref.atlasapi.org/channels/goodfoodplus1,
tv_attheraces,cbhP,http://ref.atlasapi.org/channels/attheraces,
tv_nicktoons_tv,cbhQ,http://ref.atlasapi.org/channels/nicktoonstv,
tv_nicktoons_replay,cbhR,http://ref.atlasapi.org/channels/nicktoonsreplay,
tv_chart_show_tv,cbhS,http://ref.atlasapi.org/channels/chartshowtv,
tv_yesterday,cbhT,http://ref.atlasapi.org/channels/yesterday,
tv_yesterday+1,cbhV,http://ref.atlasapi.org/channels/yesterdayplus1,
tv_magic,cbhW,http://ref.atlasapi.org/channels/magic,
tv_smash_hits,cbhX,http://ref.atlasapi.org/channels/smashhits,
tv_kerrang,cbhZ,http://ref.atlasapi.org/channels/kerrang,
tv_the_community_channel,cbhY,http://ref.atlasapi.org/channels/thecommunitychannel,
tv_sky2,cbh2,http://ref.atlasapi.org/channels/sky2,
tv_e_exlamation,cbh4,http://ref.atlasapi.org/channels/eexlamation,
tv_flaunt,cbh5,http://ref.atlasapi.org/channels/flaunt,
tv_scuzz,cbh6,http://ref.atlasapi.org/channels/scuzz,
tv_bliss,cbh7,http://ref.atlasapi.org/channels/bliss,
